const_id,name,right_ascension,declination,lowest_freq,highest_freq,spectral_type,max_mag,bayer_ref,ra_hr,target_id,ra_m
in,ra_sec,dec_sign,dec_deg,dec_min,dec_sec,notes
235,63,ANKAA,0.4381,-42.306,0,0,K0III,2,alp,0,26,17.08,-,42,18,21.76,NULL
236,66,FOMALHAUT,22.9609,-29.622,0,0,A3V,1,alp,22,57,39.07,-,29,37,20.09,NULL
237,67,ALRISCHA,2.0341,2.758,1436670000,1436810000,A0pSiSr,4,alp,2,2,2.81,+,2,45,49.12,NULL
238,67,FUM_Al_SAMAKAH,23.0646,3.826,0,0,B6Ve,5,bet,23,3,52.61,+,3,49,12.23,NULL
239,67,TORCULARIS_SEPTENTRIONALI,1.7566,9.156,1475000000,0,G8III,4,omi,1,45,23.63,+,9,9,27.61,
240,68,ASMIDISKE,7.8216,-24.860,1423040000,0,G6Iab-Ib,3,xi,7,49,17.66,-,24,51,35.24,
241,68,HR2748,7.2257,-44.640,0,0,M5IIIe-M6IIIe,3,NULL,7,13,32.35,-,44,38,22.76,NULL
243,68,NAOS,8.0597,-40.003,0,0,O5f,2,zet,8,3,35.08,-,40,0,11.51,NULL
244,72,ACRAB,16.0906,-19.805,0,0,B1V,3,bet 1,16,5,26.24,-,19,48,19.37,NULL
245,72,ALNIYAT,16.3531,-25.593,0,0,B1III,3,sig,16,21,11.31,-,25,35,34.12,NULL
247,72,ANTARES,16.4901,-26.432,0,0,M1.5Iab-Ib+B4Ve,1,alp 1,16,29,24.45,-,26,25,55.17,NULL
248,72,DSCHUBBA,16.0056,-22.622,0,0,B0.3IV,2,del,16,0,20.02,-,22,37,18.01,NULL
249,72,GIRTAB,17.6220,-42.998,0,0,F1II,2,the,17,37,19.16,-,42,59,52.03,NULL
250,72,HR6630,17.8267,-37.050,0,0,NULL,3,NULL,17,49,36.00,-,37,3,0.00,NULL
251,72,JABBAH,16.1999,-19.461,0,0,B3V,4,nu 1,16,11,59.73,-,19,27,38.08,NULL
252,72,LESATH,17.5127,-37.296,0,0,B2IV,3,ups,17,30,45.84,-,37,17,45.05,NULL
253,72,SHAULA,17.5602,-37.104,0,0,B2IV+B,2,lam,17,33,36.55,-,37,6,13.61,NULL
257,77,AIN_AL_RAMI,18.9028,-22.745,1422000000,2497515376,K2I+B9V:,5,nu 1,18,54,10.20,-,22,44,41.76,NULL
258,77,ALBALDAH,19.1627,-21.024,1422000000,1423040000,F2II,3,pi,19,9,45.84,-,21,1,25.04,NULL
259,77,ALNASL,18.0968,-30.424,1422000000,1428290000,K0III,3,gam 2,18,5,48.49,-,30,25,26.66,NULL
260,77,ALRAMI,19.3981,-40.616,0,0,B8V,4,alp,19,23,53.17,-,40,36,57.52,NULL
261,77,ARKAB_POSTERIOR,19.3870,-44.800,0,0,F2III,4,bet 2,19,23,13.18,-,44,47,58.96,NULL
262,77,ARKAB_PRIOR,19.3773,-44.459,0,0,B9V,4,bet 1,19,22,38.28,-,44,27,32.41,NULL
263,77,ASCELLA,19.0435,-29.880,1422030000,2079524304,A2III+A4IV,3,zet,19,2,36.71,-,29,52,49.11,NULL
264,77,KAUS_AUSTRALIS,18.4029,-34.385,0,0,B9.5III,2,eps,18,24,10.37,-,34,23,4.90,NULL
265,77,KAUS_BOREALIS,18.4662,-25.422,1426100300,0,K1+IIIb,3,lam,18,27,58.25,-,25,25,18.11,
266,77,KAUS_MEDIA,18.3499,-29.828,1499020000,0,K3-IIIa*,3,del,18,20,59.67,-,29,49,41.39,
267,77,NUNKI,18.9211,-26.297,0,0,B2.5V,2,sig,18,55,15.92,-,26,17,48.21,NULL
268,77,TEREBELLUM(omega),19.9307,-26.299,0,0,G5V,5,ome,19,55,50.38,-,26,17,57.88,NULL
271,77,TEREBELLUM,20.0443,-27.710,0,0,M4III,4,NULL,20,2,39.50,-,27,42,35.31,NULL
272,78,AIN,4.4769,19.176,1427000000,0,G9.5IIICN0.5,4,eps,4,28,37.00,+,19,10,49.49,
273,78,ALCYONE,3.7914,24.107,0,0,B7IIIe,3,eta,3,47,29.07,+,24,6,18.33,NULL
274,78,ALDEBARAN,4.5987,16.505,0,0,K5+III,1,alp,4,35,55.24,+,16,30,33.36,NULL
275,78,ALNATH,5.4382,28.603,0,0,B7III,2,bet,5,26,17.52,+,28,36,26.63,NULL
276,78,ASTEROPE,3.7651,24.556,0,0,B8V,6,NULL,3,45,54.40,+,24,33,16.76,NULL
277,78,ATLAS,3.8194,24.063,0,0,B8III,4,NULL,3,49,9.73,+,24,3,12.34,NULL
278,78,CELAENO,3.7467,24.294,0,0,B7IV,5,NULL,3,44,48.17,+,24,17,22.09,NULL
279,78,ELECTRA,3.7479,24.109,0,0,B6III,4,NULL,3,44,52.52,+,24,6,48.15,NULL
280,78,HYADUM_I,4.3299,15.618,0,0,K0-IIIabCN1,4,gam,4,19,47.61,+,15,37,39.35,NULL
281,78,HYADUM_II,4.3822,17.548,0,0,K0-IIICN0.5,4,del 1,4,22,56.09,+,17,32,32.98,NULL
282,78,MAIA,3.7638,24.370,0,0,B8III,4,NULL,3,45,49.60,+,24,22,3.85,NULL
283,78,MEROPE,3.7721,23.945,0,0,B6IVe,4,NULL,3,46,19.59,+,23,56,54.06,NULL
284,78,PLEIONE,3.8198,24.134,0,0,B8Vne,5,NULL,3,49,11.18,+,24,8,11.96,NULL
285,78,STEROPE_II,3.7675,24.528,0,0,A0Vn,6,NULL,3,46,2.87,+,24,31,40.53,NULL
286,78,TAYGETA,3.7535,24.479,0,0,B6IV,4,NULL,3,45,12.48,+,24,28,2.05,NULL
287,80,ATRIA,16.8111,-69.028,0,0,K2IIb-IIIa,2,alp,16,48,39.94,-,69,1,39.56,NULL
288,81,MOTHALLAH,1.8847,29.577,1420455141,0,F6IV,3,alp,1,53,4.90,+,29,34,43.94,
289,83,ALCOR,13.4204,54.997,1422000000,1429950000,A5V,4,NULL,13,25,13.50,+,54,59,17.15,NULL
290,83,ALIOTH,12.9005,55.963,1421100000,0,A0pCr,2,eps,12,54,1.76,+,55,57,35.55,
291,83,ALKAID,13.7923,49.311,1425000000,0,B3V,2,eta,13,47,32.44,+,49,18,48.06,
292,83,ALULA_AUSTRALIS,11.3030,31.518,0,0,G0V,4,xi,11,18,10.94,+,31,31,45.24,NULL
293,83,ALULA_BOREALIS,11.3080,33.085,0,0,K3-IIIBa0.3,3,nu,11,18,28.74,+,33,5,39.40,NULL
294,83,DUBHE,11.0621,61.766,0,0,K0IIIa,2,alp,11,3,43.69,+,61,45,3.17,NULL
295,83,GROOMBRIDGE_1830,11.8830,37.732,0,0,G8Vp,9,NULL,11,52,58.74,+,37,43,7.68,NULL
296,83,MEGREZ,12.2571,57.025,0,0,A3V,3,del,12,15,25.57,+,57,1,57.35,NULL
297,83,MERAK,11.0307,56.368,0,0,A1V,2,bet,11,1,50.49,+,56,22,56.57,NULL
298,83,MIZAR,13.3988,54.921,0,0,A1VpSrSi,2,zet 1,13,23,55.55,+,54,55,31.39,NULL
299,83,MUSCIDA,8.5044,60.728,0,0,G5III,3,omi,8,30,15.88,+,60,43,5.47,NULL
300,83,MUSCIDA(p1),8.6533,65.028,0,0,G1.5Vb,6,pi 1,8,39,11.75,+,65,1,15.38,NULL
301,83,MUSCIDA(p2),8.6703,64.325,0,0,K1+IIIb,5,pi 2,8,40,12.94,+,64,19,40.63,NULL
302,83,PHAD,11.8972,53.700,0,0,A0Ve,2,gam,11,53,49.83,+,53,41,41.15,NULL
303,83,TALITHA,8.9868,48.048,0,0,A7IV,3,iot,8,59,12.45,+,48,2,29.76,NULL
304,83,TANIA_AUSTRALIS,10.3722,41.489,0,0,M0III,3,mu,10,22,19.74,+,41,29,58.28,NULL
305,83,TANIA_BOREALIS,10.2849,42.901,0,0,A2IV,3,lam,10,17,5.80,+,42,54,51.78,NULL
306,84,KOCAB,14.8451,74.157,0,0,K4-III,2,bet,14,50,42.38,+,74,9,19.74,NULL
307,84,PHERKAD,15.3455,71.847,0,0,A3II-III,3,gam,15,20,43.73,+,71,50,2.53,NULL
308,84,PHERKAD_MINOR,15.2850,71.820,0,0,K4III,5,NULL,15,17,5.94,+,71,49,25.97,NULL
309,84,POLARIS,2.5302,89.251,0,0,F7:Ib-II,2,alp 1,2,31,48.71,+,89,15,50.64,NULL
310,84,YILDUN,17.5369,86.599,0,0,A1Vn,4,del,17,32,12.98,+,86,35,11.45,NULL
311,85,HR3803,9.5204,-57.034,0,0,K5III,3,NULL,9,31,13.30,-,57,2,4.11,NULL
312,85,SUHAIL,9.1333,-43.433,0,0,K4.5Ib-II,2,lam,9,7,59.80,-,43,25,57.22,NULL
313,85,SUHAIL_AL_MUHLIF,8.1589,-47.337,0,0,WC8+O9I,2,gam 2,8,9,31.99,-,47,20,12.04,NULL
314,86,AUVA,12.9267,3.399,1461102691,0,M3+III,3,del,12,55,36.22,+,3,23,50.71,
315,86,HEZE,13.5782,-0.596,0,0,A3V,3,zet,13,34,41.59,-,0,35,45.67,NULL
316,86,PORIRIMA,12.6943,-1.449,0,0,F0V,4,gam 1,12,41,39.60,-,1,26,57.71,NULL
317,86,RIJL_AS_AWWA,14.7177,-5.658,0,0,F2III,4,mu,14,43,3.63,-,5,39,29.63,NULL
318,86,SPICA,13.4199,-11.161,0,0,B1III-IV+B2V,1,alp,13,25,11.60,-,11,9,40.64,NULL
319,86,SYRMA,14.2669,-6.000,0,0,F6III,4,iot,14,16,0.92,-,6,0,1.64,NULL
320,86,VINDEMIATRIX,13.0363,10.965,0,0,G8IIIab,3,eps,13,2,10.60,+,10,57,32.98,NULL
321,86,ZANIAH,12.3318,-0.667,0,0,A2IV,4,eta,12,19,54.37,-,0,40,0.49,NULL
322,86,ZAVIJAVA,11.8449,1.750,0,0,F9V,4,bet,11,50,41.73,+,1,45,52.90,NULL
323,88,ANSER,19.4784,24.650,0,0,M0III,4,alp,19,28,42.34,+,24,39,53.70,NULL
331,89,Initial_Position,0.0000,0.000,1296300000,0,,0,,0,NULL,NULL,,0,0,0.00,
332,89,L4,0.0000,0.000,1420454894,1438600000,,0,,0,NULL,NULL,,0,0,0.00,
333,89,L5,0.0000,0.000,1386000000,1809934800,,0,,0,NULL,NULL,,0,0,0.00,
334,31,Kepler_22b,19.2600,47.900,1420455430,1428290000,,0,,19,16,52.20,+,47,53,4.20,Planet in Habital zone
335,89,Bird_Hunt,0.0000,0.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
340,77,WOW,19.3660,-27.005,1420450000,1423040000,NULL,NULL,NULL,19,22,22.00,-,27,3,0.00,By Ehman 1420.4556 MHz
341,89,Drive_By,0.0000,0.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,89,K6QPV_Test_Beacon,0.0000,0.000,1296270200,1429940000,,0,,0,NULL,NULL,,0,0,0.00,Sending CW call sign
1012,31,Kepler_172.02,19.1700,47.540,1042710000,1429950000,NULL,NULL,NULL,19,16,52.20,+,47,53,2.00,Most Earth like found to date.
1344,17,HIP_1499,0.2500,-8.500,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1517,60,HIP_27435,5.4800,-4.030,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1518,60,HIP_29432,6.1200,6.470,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1519,20,HIP_30503,6.5000,-28.500,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1520,38,HIP_33537,6.9000,22.450,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1521,38,HIP_34017,7.2000,29.340,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1859,89,TEST,0.0000,0.000,1296300000,1436750000,Any and all,0,,0,NULL,NULL,,0,0,0.00,
1860,11,PSR_B0329+54,3.5500,53.246,0,0,Pulsar,NULL,NULL,3,32,59.37,+,54,34,43.57,Pulsar 0.71452 RPS
